season,week,optimal_score,lineup_efficiency,team_score,opponent_score,optimal_opponent_score,result,opponent_id,allplay_wins,allplay_games,allplay_pct,roster_id,optimal_player_id,optimal_player_score,gameweek,manager,points,points_opponent,win,all_play,pp_points,pp_points_opponent,pp_win,selected_pts,selected_win,selected_all_play,selected_pp,selected_pp_opponent,selected_pp_win,nxt_wk_win,league
4,3,73.06,0.686,50.08,88.84,110.32000000000001,L,12,1.0,11,0.091,4,"['1373', '4666', '5937', '6130', '7021', '7553', '8112']","[np.float64(17.46), np.float64(2.0), np.float64(10.9), np.float64(19.0), np.float64(8.6), np.float64(1.1), np.float64(14.0)]",3,DanCoulton,115.6,92.6,1.0,8.0,136.3,112.30000000000001,1.0,115.6,1.0,8.0,136.3,112.30000000000001,1.0,0.0,Super Flex Keeper
4,3,134.58,0.8,107.7,48.73,68.16000000000001,W,7,11.0,11,1.0,5,"['10859', '10937', '11563', '11583', '6813', '7526', '8137']","[np.float64(16.2), np.float64(12.0), np.float64(23.58), np.float64(21.2), np.float64(23.0), np.float64(27.9), np.float64(10.7)]",3,Tomcoulton10,123.52,108.98,1.0,9.0,159.62,137.00000000000003,1.0,123.52,1.0,9.0,159.62,137.00000000000003,1.0,0.0,Super Flex Keeper
4,3,91.54,0.833,76.23,94.51,129.22,L,10,5.0,11,0.455,6,"['10222', '11604', '3451', '6801', '8132', '9226', '9999']","[np.float64(30.5), np.float64(4.3), np.float64(3.0), np.float64(15.6), np.float64(7.1), np.float64(11.9), np.float64(19.14)]",3,0llie,113.78,84.88,1.0,6.0,125.17999999999999,99.59999999999998,1.0,113.78,1.0,6.0,125.17999999999999,99.59999999999998,1.0,0.0,Super Flex Keeper
4,3,68.16,0.715,48.73,107.7,134.57999999999998,L,5,0.0,11,0.0,7,"['4033', '5892', '6219', '8139', '8144', '9500', '9758']","[np.float64(12.5), np.float64(4.6), np.float64(5.0), np.float64(8.1), np.float64(9.2), np.float64(10.1), np.float64(18.66)]",3,Pindeco,108.98,123.52,0.0,4.0,137.00000000000003,159.62,0.0,108.98,0.0,4.0,137.00000000000003,159.62,0.0,0.0,Super Flex Keeper
4,3,82.46,0.817,67.39,60.11,88.92,W,1,4.0,11,0.364,8,"['11637', '1466', '2020', '4017', '7525', '8155', '9508']","[np.float64(13.1), np.float64(10.7), np.float64(11.0), np.float64(17.76), np.float64(13.6), np.float64(8.3), np.float64(8.0)]",3,JoeWright,103.04,126.94,0.0,3.0,111.93999999999998,152.14000000000001,0.0,103.04,0.0,3.0,111.93999999999998,152.14000000000001,0.0,0.0,Super Flex Keeper
4,3,121.88,0.769,93.69,65.83,98.12,W,11,8.0,11,0.727,9,"['11632', '1264', '2309', '4018', '4866', '5849', '8130']","[np.float64(10.6), np.float64(17.0), np.float64(29.3), np.float64(13.7), np.float64(19.2), np.float64(20.08), np.float64(12.0)]",3,hyperpringle,164.72,89.17999999999999,1.0,11.0,178.02,132.27999999999997,1.0,164.72,1.0,11.0,178.02,132.27999999999997,1.0,0.0,Super Flex Keeper
4,3,129.22,0.731,94.51,76.23,91.54,W,6,9.0,11,0.818,10,"['11560', '1945', '4066', '6790', '6803', '6819', '8228']","[np.float64(27.72), np.float64(4.0), np.float64(11.0), np.float64(26.4), np.float64(27.9), np.float64(18.6), np.float64(13.6)]",3,msouthwell,84.88,113.78,0.0,0.0,99.59999999999998,125.17999999999999,0.0,84.88,0.0,0.0,99.59999999999998,125.17999999999999,0.0,0.0,Super Flex Keeper
4,3,98.12,0.671,65.83,93.69,121.88000000000001,L,9,3.0,11,0.273,11,"['4227', '4892', '6794', '6845', '7543', '8110', '8126']","[np.float64(7.0), np.float64(19.62), np.float64(21.3), np.float64(9.8), np.float64(17.4), np.float64(7.0), np.float64(16.0)]",3,LannySenior,89.17999999999999,164.72,0.0,1.0,132.27999999999997,178.02,0.0,89.17999999999999,0.0,1.0,132.27999999999997,178.02,0.0,0.0,Super Flex Keeper
4,3,110.32,0.805,88.84,50.08,73.06,W,4,7.0,11,0.636,12,"['2028', '4983', '5850', '6826', '7839', '9509', '9756']","[np.float64(22.92), np.float64(17.9), np.float64(16.6), np.float64(6.5), np.float64(5.0), np.float64(34.6), np.float64(6.8)]",3,jhh82,92.6,115.6,0.0,2.0,112.30000000000001,136.3,0.0,92.6,0.0,2.0,112.30000000000001,136.3,0.0,0.0,Super Flex Keeper
4,4,115.24,0.86,99.06,86.1,111.25999999999999,W,10,9.0,11,0.818,1,"['3198', '4381', '4988', '5927', '6786', '7042', '96']","[np.float64(38.5), np.float64(8.6), np.float64(24.3), np.float64(11.9), np.float64(7.6), np.float64(5.0), np.float64(19.34)]",4,benturvill61,110.56,95.86,1.0,6.0,157.95999999999998,143.82000000000002,1.0,110.56,1.0,6.0,157.95999999999998,143.82000000000002,1.0,0.0,Super Flex Keeper
4,4,124.76,0.707,88.22,78.14,97.3,W,7,5.0,11,0.455,2,"['11533', '2133', '3163', '5859', '5987', '7600', '8408']","[np.float64(5.0), np.float64(17.3), np.float64(28.86), np.float64(28.6), np.float64(15.7), np.float64(13.4), np.float64(15.9)]",4,mikepearson,139.98,107.78,1.0,8.0,146.38000000000002,115.18,1.0,139.98,1.0,8.0,146.38000000000002,115.18,1.0,0.0,Super Flex Keeper
4,4,143.12,0.793,113.51,86.25,120.66,W,6,11.0,11,1.0,3,"['10236', '11789', '4943', '8146', '8150', '9757', '9997']","[np.float64(13.5), np.float64(8.0), np.float64(22.92), np.float64(12.5), np.float64(28.0), np.float64(12.7), np.float64(45.5)]",4,splangtree,151.72,88.4,1.0,11.0,167.52,117.76,1.0,151.72,1.0,11.0,167.52,117.76,1.0,0.0,Super Flex Keeper
4,4,105.0,0.86,90.25,88.63,113.01999999999998,W,5,7.0,11,0.636,4,"['11631', '4199', '4666', '6904', '7021', '7553', '8112']","[np.float64(5.2), np.float64(18.6), np.float64(8.0), np.float64(34.2), np.float64(21.5), np.float64(1.9), np.float64(15.6)]",4,DanCoulton,121.92,147.76,0.0,7.0,143.52,154.76000000000002,0.0,121.92,0.0,7.0,143.52,154.76000000000002,0.0,0.0,Super Flex Keeper
4,4,113.02,0.784,88.63,90.25,105.0,L,4,6.0,11,0.545,5,"['10937', '11566', '4098', '5844', '6813', '8137', '9502']","[np.float64(1.0), np.float64(26.02), np.float64(31.8), np.float64(5.0), np.float64(19.7), np.float64(21.9), np.float64(7.6)]",4,Tomcoulton10,147.76,121.92,1.0,10.0,154.76000000000002,143.52,1.0,147.76,1.0,10.0,154.76000000000002,143.52,1.0,0.0,Super Flex Keeper
4,4,120.66,0.715,86.25,113.51,143.12,L,3,4.0,11,0.364,6,"['11439', '11604', '3451', '4034', '5846', '6801', '9229']","[np.float64(9.8), np.float64(19.8), np.float64(10.0), np.float64(17.3), np.float64(21.8), np.float64(18.3), np.float64(23.66)]",4,0llie,88.4,151.72,0.0,1.0,117.76,167.52,0.0,88.4,0.0,1.0,117.76,167.52,0.0,0.0,Super Flex Keeper
4,4,97.3,0.803,78.14,88.22,124.76,L,2,2.0,11,0.182,7,"['11584', '1234', '4033', '6219', '8138', '8144', '9500']","[np.float64(27.7), np.float64(13.3), np.float64(11.5), np.float64(2.0), np.float64(14.6), np.float64(15.9), np.float64(12.3)]",4,Pindeco,107.78,139.98,0.0,5.0,115.18,146.38000000000002,0.0,107.78,0.0,5.0,115.18,146.38000000000002,0.0,0.0,Super Flex Keeper
4,4,94.18,0.783,73.7,106.16,142.68,L,9,1.0,11,0.091,8,"['1166', '1466', '2020', '2749', '6806', '7525', '7564']","[np.float64(26.08), np.float64(3.2), np.float64(14.0), np.float64(14.1), np.float64(7.1), np.float64(12.8), np.float64(16.9)]",4,JoeWright,80.06,105.98,0.0,0.0,92.76000000000002,105.98,0.0,80.06,0.0,0.0,92.76000000000002,105.98,0.0,0.0,Super Flex Keeper
4,4,142.68,0.744,106.16,73.7,94.18,W,8,10.0,11,0.909,9,"['1264', '1426', '2449', '4018', '4984', '8130', '8154']","[np.float64(10.0), np.float64(11.8), np.float64(24.1), np.float64(27.3), np.float64(22.28), np.float64(18.8), np.float64(28.4)]",4,hyperpringle,105.98,80.06,1.0,4.0,105.98,92.76000000000002,1.0,105.98,1.0,4.0,105.98,92.76000000000002,1.0,0.0,Super Flex Keeper
4,4,111.26,0.774,86.1,99.06,115.24000000000001,L,1,3.0,11,0.273,10,"['11624', '1945', '5001', '6770', '6803', '8136', '8228']","[np.float64(25.7), np.float64(5.0), np.float64(9.5), np.float64(21.66), np.float64(19.9), np.float64(20.3), np.float64(9.2)]",4,msouthwell,95.86,110.56,0.0,3.0,143.82000000000002,157.95999999999998,0.0,95.86,0.0,3.0,143.82000000000002,157.95999999999998,0.0,0.0,Super Flex Keeper
4,4,112.24,0.829,93.02,65.25,79.64,W,12,8.0,11,0.727,11,"['4227', '4950', '6768', '6794', '6845', '7543', '8110']","[np.float64(17.0), np.float64(10.9), np.float64(17.64), np.float64(29.1), np.float64(16.8), np.float64(12.9), np.float64(7.9)]",4,LannySenior,143.78,92.22,1.0,9.0,157.88,119.02000000000001,1.0,143.78,1.0,9.0,157.88,119.02000000000001,1.0,0.0,Super Flex Keeper
4,4,79.64,0.819,65.25,93.02,112.24000000000001,L,11,0.0,11,0.0,12,"['11564', '4983', '5850', '5967', '6826', '7839', '9754']","[np.float64(18.04), np.float64(7.3), np.float64(9.9), np.float64(10.8), np.float64(0.8), np.float64(15.0), np.float64(17.8)]",4,jhh82,92.22,143.78,0.0,2.0,119.02000000000001,157.88,0.0,92.22,0.0,2.0,119.02000000000001,157.88,0.0,0.0,Super Flex Keeper
4,5,101.48,0.717,72.74,75.87,99.29999999999998,L,2,6.0,11,0.545,1,"['3198', '4037', '4381', '6786', '7042', '9224', '96']","[np.float64(23.1), np.float64(19.9), np.float64(6.7), np.float64(17.4), np.float64(3.0), np.float64(15.9), np.float64(15.48)]",5,benturvill61,91.16,48.739999999999995,1.0,3.0,114.76000000000002,55.839999999999996,1.0,72.74,0.0,6.0,101.48,99.29999999999998,1.0,0.0,Super Flex Keeper
4,5,99.3,0.764,75.87,72.74,101.48,W,1,8.0,11,0.727,2,"['11533', '2133', '4035', '7600', '8142', '829', '8408']","[np.float64(12.0), np.float64(13.4), np.float64(18.7), np.float64(2.9), np.float64(11.1), np.float64(20.3), np.float64(20.9)]",5,mikepearson,48.739999999999995,91.16,0.0,0.0,55.839999999999996,114.76000000000002,0.0,75.87,1.0,8.0,99.3,101.48,0.0,1.0,Super Flex Keeper
4,5,73.68,0.79,58.22,64.71,90.32,L,8,0.0,11,0.0,3,"['10236', '11789', '4881', '5995', '8146', '8151', '9997']","[np.float64(4.4), np.float64(7.0), np.float64(20.18), np.float64(24.2), np.float64(1.9), np.float64(14.3), np.float64(1.7)]",5,splangtree,110.92,118.16,0.0,8.0,136.44,129.92,1.0,58.22,0.0,0.0,73.68,90.32,0.0,0.0,Super Flex Keeper
4,5,113.06,0.794,89.79,79.71,97.24000000000001,W,9,11.0,11,1.0,4,"['11631', '1373', '3321', '4199', '4666', '7021', '7553']","[np.float64(12.2), np.float64(17.86), np.float64(12.2), np.float64(30.9), np.float64(10.0), np.float64(26.4), np.float64(3.5)]",5,DanCoulton,103.62,108.6,0.0,6.0,123.38,110.6,1.0,89.79,1.0,11.0,113.06,97.24000000000001,1.0,1.0,Super Flex Keeper
4,5,90.5,0.769,69.6,68.35,91.14,W,6,3.0,11,0.273,5,"['10937', '3294', '4098', '5844', '6813', '8137', '8676']","[np.float64(11.0), np.float64(17.1), np.float64(17.0), np.float64(7.1), np.float64(15.0), np.float64(11.3), np.float64(12.0)]",5,Tomcoulton10,49.62,98.78,0.0,1.0,87.9,132.38,0.0,69.6,1.0,3.0,90.5,91.14,0.0,1.0,Super Flex Keeper
4,5,91.14,0.75,68.35,69.6,90.5,L,5,2.0,11,0.182,6,"['11604', '3451', '4034', '5846', '5872', '9226', '9229']","[np.float64(19.7), np.float64(9.0), np.float64(9.5), np.float64(12.6), np.float64(12.5), np.float64(7.2), np.float64(20.64)]",5,0llie,98.78,49.62,1.0,5.0,132.38,87.9,1.0,68.35,0.0,2.0,91.14,90.5,1.0,0.0,Super Flex Keeper
4,5,107.0,0.746,79.85,71.52,88.14000000000001,W,11,10.0,11,0.909,7,"['1234', '4993', '6219', '8138', '8139', '8144', '9493']","[np.float64(12.2), np.float64(11.5), np.float64(5.0), np.float64(15.0), np.float64(9.1), np.float64(28.5), np.float64(25.7)]",5,Pindeco,88.44,115.0,0.0,2.0,92.53999999999999,144.28,0.0,79.85,1.0,10.0,107.0,88.14000000000001,1.0,1.0,Super Flex Keeper
4,5,90.32,0.716,64.71,58.22,73.68,W,3,1.0,11,0.091,8,"['11637', '1166', '1466', '2020', '7564', '7588', '8155']","[np.float64(12.1), np.float64(15.52), np.float64(11.0), np.float64(7.0), np.float64(7.9), np.float64(7.3), np.float64(29.5)]",5,JoeWright,118.16,110.92,1.0,10.0,129.92,136.44,0.0,64.71,1.0,1.0,90.32,73.68,1.0,1.0,Super Flex Keeper
4,5,97.24,0.82,79.71,89.79,113.06,L,4,9.0,11,0.818,9,"['11632', '1264', '2309', '4018', '5849', '8130', '8154']","[np.float64(12.8), np.float64(5.0), np.float64(16.3), np.float64(5.8), np.float64(18.94), np.float64(25.7), np.float64(12.7)]",5,hyperpringle,108.6,103.62,1.0,7.0,110.6,123.38,0.0,79.71,0.0,9.0,97.24,113.06,0.0,0.0,Super Flex Keeper
4,5,94.06,0.806,75.86,72.55,88.68,W,12,7.0,11,0.636,10,"['1945', '4066', '5870', '6790', '6819', '7569', '8228']","[np.float64(6.0), np.float64(14.7), np.float64(14.26), np.float64(9.3), np.float64(15.4), np.float64(20.3), np.float64(14.1)]",5,msouthwell,128.64000000000001,94.03999999999999,1.0,11.0,135.34,96.14,1.0,75.86,1.0,7.0,94.06,88.68,1.0,1.0,Super Flex Keeper
4,5,88.14,0.811,71.52,79.85,107.00000000000001,L,7,4.0,11,0.364,11,"['2216', '4227', '4950', '6768', '7543', '7611', '8110']","[np.float64(18.3), np.float64(11.0), np.float64(14.7), np.float64(14.84), np.float64(11.4), np.float64(7.0), np.float64(10.9)]",5,LannySenior,115.0,88.44,1.0,9.0,144.28,92.53999999999999,1.0,71.52,0.0,4.0,88.14,107.00000000000001,0.0,0.0,Super Flex Keeper
4,5,88.68,0.818,72.55,75.86,94.06,L,10,5.0,11,0.455,12,"['11564', '4663', '4983', '6783', '7839', '9509']","[np.float64(28.28), np.float64(16.2), np.float64(7.1), np.float64(6.9), np.float64(12.0), np.float64(18.2)]",5,jhh82,94.03999999999999,128.64000000000001,0.0,4.0,96.14,135.34,0.0,72.55,0.0,5.0,88.68,94.06,0.0,0.0,Super Flex Keeper
4,6,106.88,0.788,84.27,91.64,110.92,L,4,7.0,11,0.636,1,"['4217', '4988', '5927', '6786', '7042', '9224', '96']","[np.float64(9.7), np.float64(9.4), np.float64(11.0), np.float64(24.4), np.float64(13.0), np.float64(23.1), np.float64(16.28)]",6,benturvill61,0.0,0.0,0.5,5.5,0.0,0.0,0.5,84.27,0.0,7.0,106.88,110.92,0.0,0.0,Super Flex Keeper
4,6,86.06,0.821,70.67,89.0,118.5,L,8,1.0,11,0.091,2,"['11533', '2374', '4035', '7600', '829', '8408', '9488']","[np.float64(11.0), np.float64(10.6), np.float64(23.8), np.float64(9.5), np.float64(16.06), np.float64(9.0), np.float64(6.1)]",6,mikepearson,0.0,0.0,0.5,5.5,0.0,0.0,0.5,70.67,0.0,1.0,86.06,118.5,0.0,0.0,Super Flex Keeper
4,6,114.8,0.744,85.41,82.88,107.85999999999999,W,7,8.0,11,0.727,3,"['10226', '10236', '4137', '4881', '8151', '9997']","[np.float64(15.7), np.float64(6.9), np.float64(24.8), np.float64(40.0), np.float64(13.1), np.float64(14.3)]",6,splangtree,0.0,0.0,0.5,5.5,0.0,0.0,0.5,85.41,1.0,8.0,114.8,107.85999999999999,1.0,0.0,Super Flex Keeper
4,6,110.92,0.826,91.64,84.27,106.88,W,1,10.0,11,0.909,4,"['11576', '1373', '4666', '7528', '7553', '8112', '9486']","[np.float64(7.9), np.float64(11.12), np.float64(4.0), np.float64(25.9), np.float64(7.5), np.float64(24.3), np.float64(30.2)]",6,DanCoulton,0.0,0.0,0.5,5.5,0.0,0.0,0.5,91.64,1.0,10.0,110.92,106.88,1.0,0.0,Super Flex Keeper
4,6,118.0,0.704,83.12,78.57,98.0,W,11,6.0,11,0.545,5,"['10859', '10937', '11638', '3294', '6813', '8137', '9221']","[np.float64(21.7), np.float64(7.0), np.float64(18.3), np.float64(19.0), np.float64(16.4), np.float64(17.2), np.float64(18.4)]",6,Tomcoulton10,0.0,0.0,0.5,5.5,0.0,0.0,0.5,83.12,1.0,6.0,118.0,98.0,1.0,0.0,Super Flex Keeper
4,6,100.18,0.778,77.9,68.84,93.92,W,12,2.0,11,0.182,6,"['10222', '11439', '11604', '3451', '4034', '5846', '9229']","[np.float64(13.2), np.float64(14.2), np.float64(10.3), np.float64(4.0), np.float64(19.8), np.float64(15.7), np.float64(22.98)]",6,0llie,0.0,0.0,0.5,5.5,0.0,0.0,0.5,77.9,1.0,2.0,100.18,93.92,1.0,0.0,Super Flex Keeper
4,6,107.86,0.768,82.88,85.41,114.8,L,3,5.0,11,0.455,7,"['11584', '11628', '4033', '5947', '6219', '8138', '9758']","[np.float64(17.8), np.float64(28.0), np.float64(11.3), np.float64(19.1), np.float64(9.0), np.float64(13.6), np.float64(9.06)]",6,Pindeco,0.0,0.0,0.5,5.5,0.0,0.0,0.5,82.88,0.0,5.0,107.86,114.8,0.0,0.0,Super Flex Keeper
4,6,118.5,0.751,89.0,70.67,86.06,W,2,9.0,11,0.818,8,"['1479', '2020', '4017', '6806', '7564', '8155']","[np.float64(13.8), np.float64(8.0), np.float64(17.1), np.float64(5.9), np.float64(42.1), np.float64(31.6)]",6,JoeWright,0.0,0.0,0.5,5.5,0.0,0.0,0.5,89.0,1.0,9.0,118.5,86.06,1.0,0.0,Super Flex Keeper
4,6,103.88,0.773,80.26,113.95,146.29999999999998,L,10,4.0,11,0.364,9,"['11632', '1264', '2449', '4018', '4984', '6945', '8130']","[np.float64(17.6), np.float64(11.0), np.float64(14.1), np.float64(8.8), np.float64(22.28), np.float64(13.3), np.float64(16.8)]",6,hyperpringle,0.0,0.0,0.5,5.5,0.0,0.0,0.5,80.26,0.0,4.0,103.88,146.29999999999998,0.0,0.0,Super Flex Keeper
4,6,146.3,0.779,113.95,80.26,103.88,W,9,11.0,11,1.0,10,"['1945', '4066', '5870', '6790', '6819', '7569', '8228']","[np.float64(17.0), np.float64(11.7), np.float64(21.7), np.float64(18.4), np.float64(33.3), np.float64(14.8), np.float64(29.4)]",6,msouthwell,0.0,0.0,0.5,5.5,0.0,0.0,0.5,113.95,1.0,11.0,146.3,103.88,1.0,0.0,Super Flex Keeper
4,6,98.0,0.802,78.57,83.12,118.0,L,5,3.0,11,0.273,11,"['2216', '4892', '7611', '8110', '8126', '9225']","[np.float64(14.9), np.float64(16.5), np.float64(16.5), np.float64(1.6), np.float64(26.2), np.float64(22.3)]",6,LannySenior,0.0,0.0,0.5,5.5,0.0,0.0,0.5,78.57,0.0,3.0,98.0,118.0,0.0,0.0,Super Flex Keeper
4,6,93.92,0.733,68.84,77.9,100.18,L,6,0.0,11,0.0,12,"['2028', '4981', '4983', '5850', '6826', '7839', '9509']","[np.float64(18.52), np.float64(7.4), np.float64(10.0), np.float64(10.4), np.float64(19.8), np.float64(9.0), np.float64(18.8)]",6,jhh82,0.0,0.0,0.5,5.5,0.0,0.0,0.5,68.84,0.0,0.0,93.92,100.18,0.0,0.0,Super Flex Keeper
4,7,100.52,0.741,74.51,72.69,93.77999999999999,W,11,3.0,11,0.273,1,"['3198', '4037', '4217', '4988', '7042', '7562', '96']","[np.float64(24.5), np.float64(9.1), np.float64(17.8), np.float64(12.0), np.float64(13.0), np.float64(12.4), np.float64(11.72)]",7,benturvill61,0.0,0.0,0.5,5.5,0.0,0.0,0.5,74.51,1.0,3.0,100.52,93.77999999999999,1.0,0.0,Super Flex Keeper
4,7,111.86,0.77,86.18,91.16,116.78,L,10,5.0,11,0.455,2,"['4035', '4039', '4046', '5859', '7600', '8408']","[np.float64(29.1), np.float64(7.2), np.float64(23.96), np.float64(15.7), np.float64(5.6), np.float64(30.3)]",7,mikepearson,0.0,0.0,0.5,5.5,0.0,0.0,0.5,86.18,0.0,5.0,111.86,116.78,0.0,0.0,Super Flex Keeper
4,7,116.72,0.778,90.75,87.26,108.82,W,5,7.0,11,0.636,3,"['10236', '11789', '4881', '8146', '8148', '8151', '9757']","[np.float64(9.4), np.float64(1.0), np.float64(32.92), np.float64(14.2), np.float64(3.3), np.float64(36.1), np.float64(19.8)]",7,splangtree,0.0,0.0,0.5,5.5,0.0,0.0,0.5,90.75,1.0,7.0,116.72,108.82,1.0,0.0,Super Flex Keeper
4,7,77.32,0.74,57.23,80.73,102.52000000000001,L,8,0.0,11,0.0,4,"['3321', '4199', '4666', '5937', '6130', '6904', '7553']","[np.float64(4.8), np.float64(22.8), np.float64(1.0), np.float64(10.3), np.float64(12.5), np.float64(21.32), np.float64(4.6)]",7,DanCoulton,0.0,0.0,0.5,5.5,0.0,0.0,0.5,57.23,0.0,0.0,77.32,102.52000000000001,0.0,0.0,Super Flex Keeper
4,7,108.82,0.802,87.26,90.75,116.72000000000001,L,3,6.0,11,0.545,5,"['10859', '10937', '11566', '8137', '8143', '9221', '9502']","[np.float64(21.7), np.float64(2.0), np.float64(22.92), np.float64(9.0), np.float64(13.7), np.float64(21.3), np.float64(18.2)]",7,Tomcoulton10,0.0,0.0,0.5,5.5,0.0,0.0,0.5,87.26,0.0,6.0,108.82,116.72000000000001,0.0,0.0,Super Flex Keeper
4,7,138.82,0.765,106.17,114.87,146.82,L,9,9.0,11,0.818,6,"['11604', '3451', '4034', '5846', '5872', '6804', '9226']","[np.float64(33.5), np.float64(9.0), np.float64(20.2), np.float64(24.6), np.float64(17.8), np.float64(22.72), np.float64(11.0)]",7,0llie,0.0,0.0,0.5,5.5,0.0,0.0,0.5,106.17,0.0,9.0,138.82,146.82,0.0,0.0,Super Flex Keeper
4,7,139.16,0.841,117.0,71.36,85.88,W,12,11.0,11,1.0,7,"['11584', '4033', '5947', '6219', '7547', '8138', '9758']","[np.float64(25.3), np.float64(13.4), np.float64(10.0), np.float64(15.0), np.float64(16.4), np.float64(32.7), np.float64(26.36)]",7,Pindeco,0.0,0.0,0.5,5.5,0.0,0.0,0.5,117.0,1.0,11.0,139.16,85.88,1.0,0.0,Super Flex Keeper
4,7,102.52,0.787,80.73,57.23,77.32,W,4,4.0,11,0.364,8,"['1466', '4017', '6806', '7525', '7564', '8155']","[np.float64(10.4), np.float64(18.52), np.float64(6.8), np.float64(7.0), np.float64(25.9), np.float64(33.9)]",7,JoeWright,0.0,0.0,0.5,5.5,0.0,0.0,0.5,80.73,1.0,4.0,102.52,77.32,1.0,0.0,Super Flex Keeper
4,7,146.82,0.782,114.87,106.17,138.82,W,6,10.0,11,0.909,9,"['1264', '1339', '1426', '2449', '4866', '4984', '6945']","[np.float64(8.0), np.float64(17.4), np.float64(19.7), np.float64(30.5), np.float64(20.8), np.float64(35.72), np.float64(14.7)]",7,hyperpringle,0.0,0.0,0.5,5.5,0.0,0.0,0.5,114.87,1.0,10.0,146.82,138.82,1.0,0.0,Super Flex Keeper
4,7,116.78,0.781,91.16,86.18,111.86,W,2,8.0,11,0.727,10,"['1945', '5001', '6770', '6819', '7569', '8136', '8228']","[np.float64(4.0), np.float64(12.2), np.float64(14.48), np.float64(22.1), np.float64(28.3), np.float64(13.2), np.float64(22.5)]",7,msouthwell,0.0,0.0,0.5,5.5,0.0,0.0,0.5,91.16,1.0,8.0,116.78,111.86,1.0,0.0,Super Flex Keeper
4,7,93.78,0.775,72.69,74.51,100.52000000000001,L,1,2.0,11,0.182,11,"['4227', '4892', '4950', '6794', '7543', '7611']","[np.float64(5.0), np.float64(21.58), np.float64(22.2), np.float64(18.3), np.float64(17.4), np.float64(9.3)]",7,LannySenior,0.0,0.0,0.5,5.5,0.0,0.0,0.5,72.69,0.0,2.0,93.78,100.52000000000001,0.0,0.0,Super Flex Keeper
4,7,85.88,0.831,71.36,117.0,139.16,L,7,1.0,11,0.091,12,"['4981', '5850', '7523', '7839', '9509', '9754']","[np.float64(8.6), np.float64(14.0), np.float64(23.58), np.float64(11.0), np.float64(14.7), np.float64(14.0)]",7,jhh82,0.0,0.0,0.5,5.5,0.0,0.0,0.5,71.36,0.0,1.0,85.88,139.16,0.0,0.0,Super Flex Keeper
4,8,87.64,0.821,71.96,86.71,104.67999999999999,L,12,3.0,11,0.273,1,"['3198', '4037', '4381', '4988', '5927', '6797', '7042']","[np.float64(11.7), np.float64(20.1), np.float64(9.5), np.float64(7.9), np.float64(10.1), np.float64(20.34), np.float64(8.0)]",8,benturvill61,0.0,0.0,0.5,5.5,0.0,0.0,0.5,71.96,0.0,3.0,87.64,104.67999999999999,0.0,0.0,Super Flex Keeper
4,8,128.54,0.712,91.47,106.45,125.75999999999999,L,11,8.0,11,0.727,2,"['11533', '3163', '4039', '5859', '7600', '8205', '8408']","[np.float64(22.0), np.float64(28.34), np.float64(19.4), np.float64(18.9), np.float64(18.8), np.float64(8.8), np.float64(12.3)]",8,mikepearson,0.0,0.0,0.5,5.5,0.0,0.0,0.5,91.47,0.0,8.0,128.54,125.75999999999999,1.0,0.0,Super Flex Keeper
4,8,93.98,0.707,66.46,96.93,111.12,L,9,1.0,11,0.091,3,"['10236', '11789', '4881', '6938', '8148', '8151', '9997']","[np.float64(15.1), np.float64(5.0), np.float64(22.88), np.float64(14.5), np.float64(12.8), np.float64(15.8), np.float64(7.9)]",8,splangtree,0.0,0.0,0.5,5.5,0.0,0.0,0.5,66.46,0.0,1.0,93.98,111.12,0.0,0.0,Super Flex Keeper
4,8,105.66,0.833,88.03,67.56,87.22,W,6,7.0,11,0.636,4,"['4199', '421', '4666', '7021', '7553', '8112', '9486']","[np.float64(15.4), np.float64(20.36), np.float64(11.0), np.float64(15.4), np.float64(12.7), np.float64(14.5), np.float64(16.3)]",8,DanCoulton,0.0,0.0,0.5,5.5,0.0,0.0,0.5,88.03,1.0,7.0,105.66,87.22,1.0,0.0,Super Flex Keeper
4,8,130.4,0.758,98.91,87.0,112.7,W,8,10.0,11,0.909,5,"['10937', '11566', '5844', '7526', '7594', '8137', '9221']","[np.float64(10.0), np.float64(38.1), np.float64(14.1), np.float64(9.8), np.float64(25.6), np.float64(14.4), np.float64(18.4)]",8,Tomcoulton10,0.0,0.0,0.5,5.5,0.0,0.0,0.5,98.91,1.0,10.0,130.4,112.7,1.0,0.0,Super Flex Keeper
4,8,87.22,0.775,67.56,88.03,105.66,L,4,2.0,11,0.182,6,"['11439', '11604', '3451', '5846', '8134', '9226', '9999']","[np.float64(11.0), np.float64(10.3), np.float64(12.0), np.float64(14.4), np.float64(13.7), np.float64(2.1), np.float64(23.72)]",8,0llie,0.0,0.0,0.5,5.5,0.0,0.0,0.5,67.56,0.0,2.0,87.22,105.66,0.0,0.0,Super Flex Keeper
4,8,95.86,0.795,76.16,56.56,75.60000000000001,W,10,4.0,11,0.364,7,"['11584', '1234', '4033', '5892', '6219', '7547', '8144']","[np.float64(22.5), np.float64(14.66), np.float64(5.4), np.float64(9.0), np.float64(8.0), np.float64(22.2), np.float64(14.1)]",8,Pindeco,0.0,0.0,0.5,5.5,0.0,0.0,0.5,76.16,1.0,4.0,95.86,75.60000000000001,1.0,0.0,Super Flex Keeper
