season,week,division,optimal_score,lineup_efficiency,team_score,opponent_score,optimal_opponent_score,result,opponent_id,allplay_wins,allplay_games,allplay_pct,roster_id,optimal_player_id,optimal_player_score,gameweek,matchup_id,manager,points,points_opponent,win,all_play,pp_points,pp_points_opponent,pp_win,selected_pts,selected_win,selected_all_play,selected_pp,selected_pp_opponent,selected_pp_win,nxt_wk_win
1,4,1,97.92,0.722,70.66,92.31,128.94,L,9,3.0,11,0.273,6,"['11560', '11637', '3214', '4234', '4988', '7049', '8207']","[np.float64(25.02), np.float64(16.9), np.float64(14.0), np.float64(5.6), np.float64(14.2), np.float64(14.1), np.float64(8.1)]",4,6,wuds100,65.98,112.2,0.0,1.0,71.64,135.32,0.0,65.98,0.0,1.0,71.64,135.32,0.0,0.0
1,4,1,115.72,0.777,89.9,66.12,92.38,W,5,4.0,11,0.364,7,"['11566', '4866', '7066', '7564', '8230', '9484', '9487']","[np.float64(30.22), np.float64(15.6), np.float64(6.9), np.float64(12.7), np.float64(28.4), np.float64(12.2), np.float64(9.7)]",4,5,Pindeco,131.82,60.26,1.0,7.0,141.22,86.95999999999998,1.0,131.82,1.0,7.0,141.22,86.95999999999998,1.0,0.0
1,4,1,160.9,0.739,118.98,98.43,130.20000000000002,W,2,11.0,11,1.0,8,"['11635', '11651', '4983', '5010', '6904', '7525', '9508']","[np.float64(17.6), np.float64(24.4), np.float64(17.9), np.float64(12.4), np.float64(24.7), np.float64(23.3), np.float64(40.6)]",4,3,0llie,108.9,157.5,0.0,4.0,137.5,171.8,0.0,108.9,0.0,4.0,137.5,171.8,0.0,0.0
1,4,1,128.94,0.716,92.31,70.66,97.91999999999999,W,6,5.0,11,0.455,9,"['1234', '4033', '5927', '6794', '6938', '9226', '9494']","[np.float64(35.54), np.float64(9.8), np.float64(19.1), np.float64(17.6), np.float64(17.6), np.float64(13.7), np.float64(15.6)]",4,6,DanCoulton,112.2,65.98,1.0,5.0,135.32,71.64,1.0,112.2,1.0,5.0,135.32,71.64,1.0,0.0
1,4,1,120.24,0.777,93.46,64.01,90.86,W,4,6.0,11,0.545,10,"['11624', '3163', '4066', '4950', '5995', '7021', '9997']","[np.float64(7.6), np.float64(28.34), np.float64(12.6), np.float64(17.0), np.float64(35.7), np.float64(11.8), np.float64(7.2)]",4,1,Dominichudson1986,135.34,85.56,1.0,8.0,181.45999999999998,145.06,1.0,135.34,1.0,8.0,181.45999999999998,145.06,1.0,0.0
1,4,1,100.04,0.65,65.07,118.41,141.8,L,12,1.0,11,0.091,11,"['10235', '3294', '5947', '7596', '7600', '9509', '9756']","[np.float64(5.8), np.float64(26.14), np.float64(15.1), np.float64(12.3), np.float64(8.8), np.float64(17.2), np.float64(14.7)]",4,2,Bolmer,108.88,145.42000000000002,0.0,3.0,132.18,182.62,0.0,108.88,0.0,3.0,132.18,182.62,0.0,0.0
1,4,1,141.8,0.835,118.41,65.07,100.04,W,11,10.0,11,0.909,12,"['11435', '11597', '11631', '4881', '7543', '7569', '8146']","[np.float64(19.7), np.float64(13.1), np.float64(14.5), np.float64(36.5), np.float64(23.1), np.float64(14.0), np.float64(20.9)]",4,2,CantBuyABucket,145.42000000000002,108.88,1.0,10.0,182.62,132.18,1.0,145.42000000000002,1.0,10.0,182.62,132.18,1.0,0.0
1,5,1,116.22,0.751,87.3,104.18,123.79999999999998,L,8,8.0,11,0.727,1,"['11834', '4046', '4217', '6786', '7526', '8138', '8151']","[np.float64(14.7), np.float64(22.18), np.float64(24.9), np.float64(13.14), np.float64(10.5), np.float64(14.4), np.float64(16.4)]",5,3,MajorNC,123.5,120.5,1.0,6.0,136.7,139.9,0.0,123.5,1.0,6.0,136.7,139.9,0.0,0.0
1,5,1,105.7,0.747,78.99,69.13,89.39999999999999,W,3,5.0,11,0.455,2,"['11627', '2133', '3198', '4943', '5012', '9221', '9493']","[np.float64(13.8), np.float64(24.8), np.float64(15.7), np.float64(18.1), np.float64(10.3), np.float64(5.7), np.float64(17.3)]",5,4,Tomcoulton10,105.0,148.68,0.0,2.0,131.1,150.0,0.0,105.0,0.0,2.0,131.1,150.0,0.0,0.0
1,5,1,89.4,0.773,69.13,78.99,105.7,L,2,3.0,11,0.273,3,"['10232', '4098', '4981', '4984', '5022', '6801', '6813']","[np.float64(8.1), np.float64(9.1), np.float64(7.3), np.float64(22.9), np.float64(5.9), np.float64(21.0), np.float64(15.1)]",5,4,splangtree,148.68,105.0,1.0,9.0,150.0,131.1,1.0,148.68,1.0,9.0,150.0,131.1,1.0,0.0
