gameweek,roster_id,pp_points,points,manager,matchup_id,opponent_id,pp_points_opponent,points_opponent,pp_win,win,all_play,league
3,10,116.32000000000002,93.12,msouthwell,1,6,114.72,67.4,1.0,1.0,4.0,NFL Dynasty
3,11,148.55999999999997,101.69999999999999,Tomcoulton10,5,5,113.12,80.72,1.0,1.0,5.0,NFL Dynasty
3,12,135.16000000000003,120.26,hyperpringle,6,1,117.03999999999999,87.34,1.0,1.0,7.0,NFL Dynasty
4,1,160.45999999999998,134.5,DanCoulton,4,10,123.18,101.18,1.0,1.0,9.0,NFL Dynasty
4,2,150.56,127.42,TenAndJerry,6,11,161.1,150.96,0.0,0.0,7.0,NFL Dynasty
4,3,122.78,74.38,benturvill61,5,12,147.14,109.8,0.0,0.0,0.0,NFL Dynasty
4,4,166.12,129.92,calumedwards,2,8,108.38,99.42,1.0,1.0,8.0,NFL Dynasty
4,5,134.86,113.16,0llie,3,9,142.10000000000002,111.3,0.0,1.0,5.0,NFL Dynasty
4,6,125.18,117.88,jhh82,1,7,170.82000000000002,162.2,0.0,0.0,6.0,NFL Dynasty
4,7,170.82000000000002,162.2,JoeWright,1,6,125.18,117.88,1.0,1.0,11.0,NFL Dynasty
4,8,108.38,99.42,Pindeco,2,4,166.12,129.92,0.0,0.0,1.0,NFL Dynasty
4,9,142.10000000000002,111.3,mikepearson,3,5,134.86,113.16,1.0,0.0,4.0,NFL Dynasty
4,10,123.18,101.18,msouthwell,4,1,160.45999999999998,134.5,0.0,0.0,2.0,NFL Dynasty
4,11,161.1,150.96,Tomcoulton10,6,2,150.56,127.42,1.0,1.0,10.0,NFL Dynasty
4,12,147.14,109.8,hyperpringle,5,3,122.78,74.38,1.0,1.0,3.0,NFL Dynasty
5,1,136.88,127.68,DanCoulton,3,9,146.28,129.64,0.0,0.0,8.0,NFL Dynasty
5,2,172.26000000000002,126.44,TenAndJerry,6,12,153.32,149.02,1.0,0.0,7.0,NFL Dynasty
5,3,146.27999999999997,117.18,benturvill61,5,11,151.8,116.2,0.0,1.0,6.0,NFL Dynasty
5,4,122.92000000000002,103.02,calumedwards,1,6,76.12,73.32000000000001,1.0,1.0,2.0,NFL Dynasty
5,5,146.04000000000002,110.62,0llie,4,10,142.04,114.94,1.0,0.0,3.0,NFL Dynasty
5,6,76.12,73.32000000000001,jhh82,1,4,122.92000000000002,103.02,0.0,0.0,1.0,NFL Dynasty
5,7,151.84,142.5,JoeWright,2,8,86.24,67.52,1.0,1.0,10.0,NFL Dynasty
5,8,86.24,67.52,Pindeco,2,7,151.84,142.5,0.0,0.0,0.0,NFL Dynasty
5,9,146.28,129.64,mikepearson,3,1,136.88,127.68,1.0,1.0,9.0,NFL Dynasty
5,10,142.04,114.94,msouthwell,4,5,146.04000000000002,110.62,0.0,1.0,4.0,NFL Dynasty
5,11,151.8,116.2,Tomcoulton10,5,3,146.27999999999997,117.18,1.0,0.0,5.0,NFL Dynasty
5,12,153.32,149.02,hyperpringle,6,2,172.26000000000002,126.44,0.0,1.0,11.0,NFL Dynasty
6,1,178.9,164.84,DanCoulton,6,4,194.24,182.64,0.0,0.0,10.0,NFL Dynasty
6,2,108.46000000000001,93.03999999999999,TenAndJerry,2,8,84.32,83.22,1.0,1.0,4.0,NFL Dynasty
6,3,82.16,69.56,benturvill61,1,6,91.17999999999999,67.88,0.0,1.0,1.0,NFL Dynasty
6,4,194.24,182.64,calumedwards,6,1,178.9,164.84,1.0,1.0,11.0,NFL Dynasty
6,5,132.01999999999998,106.9,0llie,5,7,126.12,102.52,1.0,1.0,8.0,NFL Dynasty
6,6,91.17999999999999,67.88,jhh82,1,3,82.16,69.56,1.0,0.0,0.0,NFL Dynasty
6,7,126.12,102.52,JoeWright,5,5,132.01999999999998,106.9,0.0,0.0,7.0,NFL Dynasty
6,8,84.32,83.22,Pindeco,2,2,108.46000000000001,93.03999999999999,0.0,0.0,2.0,NFL Dynasty
6,9,156.28,137.88,mikepearson,3,12,118.80000000000001,100.30000000000001,1.0,1.0,9.0,NFL Dynasty
6,10,136.0,102.26,msouthwell,4,11,117.89999999999999,89.68,1.0,1.0,6.0,NFL Dynasty
6,11,117.89999999999999,89.68,Tomcoulton10,4,10,136.0,102.26,0.0,0.0,3.0,NFL Dynasty
6,12,118.80000000000001,100.30000000000001,hyperpringle,3,9,156.28,137.88,0.0,0.0,5.0,NFL Dynasty
7,1,159.92000000000002,135.86,DanCoulton,5,7,165.23999999999998,125.44,0.0,1.0,10.0,NFL Dynasty
7,2,189.9,115.22,TenAndJerry,1,6,85.88,79.97999999999999,1.0,1.0,6.0,NFL Dynasty
7,3,141.85999999999999,129.36,benturvill61,2,8,102.24000000000001,94.64,1.0,1.0,8.0,NFL Dynasty
7,4,122.78,95.08,calumedwards,6,5,140.74,107.54,0.0,0.0,4.0,NFL Dynasty
7,5,140.74,107.54,0llie,6,4,122.78,95.08,1.0,1.0,5.0,NFL Dynasty
7,6,85.88,79.97999999999999,jhh82,1,2,189.9,115.22,0.0,0.0,1.0,NFL Dynasty
7,7,165.23999999999998,125.44,JoeWright,5,1,159.92000000000002,135.86,1.0,0.0,7.0,NFL Dynasty
7,8,102.24000000000001,94.64,Pindeco,2,3,141.85999999999999,129.36,0.0,0.0,3.0,NFL Dynasty
7,9,178.34000000000003,145.24,mikepearson,3,11,173.26,132.66,1.0,1.0,11.0,NFL Dynasty
7,10,112.01999999999998,75.24,msouthwell,4,12,136.54000000000002,93.24,0.0,0.0,0.0,NFL Dynasty
7,11,173.26,132.66,Tomcoulton10,3,9,178.34000000000003,145.24,0.0,0.0,9.0,NFL Dynasty
7,12,136.54000000000002,93.24,hyperpringle,4,10,112.01999999999998,75.24,1.0,1.0,2.0,NFL Dynasty
8,1,154.32,120.12,DanCoulton,2,8,112.8,73.7,1.0,1.0,7.0,NFL Dynasty
8,2,140.07999999999998,107.67999999999999,TenAndJerry,4,10,181.68,132.28,0.0,0.0,4.0,NFL Dynasty
8,3,115.4,80.38,benturvill61,3,9,134.26,112.36,0.0,0.0,3.0,NFL Dynasty
8,4,118.88000000000001,74.08,calumedwards,6,11,139.52,133.07999999999998,0.0,0.0,2.0,NFL Dynasty
8,5,123.22,110.42,0llie,1,6,88.7,69.5,1.0,1.0,5.0,NFL Dynasty
8,6,88.7,69.5,jhh82,1,5,123.22,110.42,0.0,0.0,0.0,NFL Dynasty
8,7,164.85999999999999,151.86,JoeWright,5,12,172.12,140.22,0.0,1.0,11.0,NFL Dynasty
8,8,112.8,73.7,Pindeco,2,1,154.32,120.12,0.0,0.0,1.0,NFL Dynasty
8,9,134.26,112.36,mikepearson,3,3,115.4,80.38,1.0,1.0,6.0,NFL Dynasty
8,10,181.68,132.28,msouthwell,4,2,140.07999999999998,107.67999999999999,1.0,1.0,8.0,NFL Dynasty
8,11,139.52,133.07999999999998,Tomcoulton10,6,4,118.88000000000001,74.08,1.0,1.0,9.0,NFL Dynasty
8,12,172.12,140.22,hyperpringle,5,7,164.85999999999999,151.86,1.0,0.0,10.0,NFL Dynasty
9,1,156.73999999999998,101.1,DanCoulton,1,6,136.8,119.1,1.0,0.0,4.0,NFL Dynasty
9,2,101.10000000000001,74.5,TenAndJerry,3,9,151.4,122.0,0.0,0.0,0.0,NFL Dynasty
9,3,109.25999999999999,103.25999999999999,benturvill61,4,10,129.12,86.22,0.0,1.0,6.0,NFL Dynasty
9,4,151.66,147.66,calumedwards,6,12,167.08,99.48,0.0,1.0,10.0,NFL Dynasty
9,5,171.42000000000002,148.72,0llie,2,8,112.25999999999999,89.46000000000001,1.0,1.0,11.0,NFL Dynasty
9,6,136.8,119.1,jhh82,1,1,156.73999999999998,101.1,0.0,1.0,8.0,NFL Dynasty
9,7,133.8,102.2,JoeWright,5,11,120.84,105.94,1.0,0.0,5.0,NFL Dynasty
9,8,112.25999999999999,89.46000000000001,Pindeco,2,5,171.42000000000002,148.72,0.0,0.0,2.0,NFL Dynasty
9,9,151.4,122.0,mikepearson,3,2,101.10000000000001,74.5,1.0,1.0,9.0,NFL Dynasty
9,10,129.12,86.22,msouthwell,4,3,109.25999999999999,103.25999999999999,1.0,0.0,1.0,NFL Dynasty
9,11,120.84,105.94,Tomcoulton10,5,7,133.8,102.2,0.0,1.0,7.0,NFL Dynasty
9,12,167.08,99.48,hyperpringle,6,4,151.66,147.66,1.0,0.0,3.0,NFL Dynasty
10,1,171.1,146.07999999999998,DanCoulton,6,2,140.92,134.82,1.0,1.0,10.0,NFL Dynasty
10,2,140.92,134.82,TenAndJerry,6,1,171.1,146.07999999999998,0.0,0.0,7.0,NFL Dynasty
10,3,126.44,100.94,benturvill61,5,5,164.64000000000001,140.24,0.0,0.0,5.0,NFL Dynasty
10,4,119.09999999999998,112.9,calumedwards,4,10,114.20000000000002,79.1,1.0,1.0,6.0,NFL Dynasty
10,5,164.64000000000001,140.24,0llie,5,3,126.44,100.94,1.0,1.0,9.0,NFL Dynasty
10,6,92.00000000000001,81.6,jhh82,1,12,89.86,73.96,1.0,1.0,2.0,NFL Dynasty
10,7,189.72,169.32,JoeWright,3,9,119.38,95.58,1.0,1.0,11.0,NFL Dynasty
10,8,100.5,91.4,Pindeco,2,11,175.92000000000002,138.32,0.0,0.0,3.0,NFL Dynasty
10,9,119.38,95.58,mikepearson,3,7,189.72,169.32,0.0,0.0,4.0,NFL Dynasty
10,10,114.20000000000002,79.1,msouthwell,4,4,119.09999999999998,112.9,0.0,0.0,1.0,NFL Dynasty
10,11,175.92000000000002,138.32,Tomcoulton10,2,8,100.5,91.4,1.0,1.0,8.0,NFL Dynasty
10,12,89.86,73.96,hyperpringle,1,6,92.00000000000001,81.6,0.0,0.0,0.0,NFL Dynasty
11,1,122.91999999999999,96.42,DanCoulton,5,3,125.66,108.12,0.0,0.0,3.0,NFL Dynasty
11,2,109.62,102.72,TenAndJerry,6,5,149.07999999999998,137.28,0.0,0.0,4.0,NFL Dynasty
11,3,125.66,108.12,benturvill61,5,1,122.91999999999999,96.42,1.0,1.0,5.0,NFL Dynasty
11,4,198.12,136.94,calumedwards,3,9,123.36000000000001,114.14,1.0,1.0,10.0,NFL Dynasty
11,5,149.07999999999998,137.28,0llie,6,2,109.62,102.72,1.0,1.0,11.0,NFL Dynasty
11,6,147.62,108.32,jhh82,1,11,132.48,120.42,1.0,0.0,6.0,NFL Dynasty
11,7,146.0,116.4,JoeWright,4,10,108.42,66.42,1.0,1.0,8.0,NFL Dynasty
11,8,74.8,64.9,Pindeco,2,12,128.23999999999998,94.04,0.0,0.0,0.0,NFL Dynasty
11,9,123.36000000000001,114.14,mikepearson,3,4,198.12,136.94,0.0,0.0,7.0,NFL Dynasty
11,10,108.42,66.42,msouthwell,4,7,146.0,116.4,0.0,0.0,1.0,NFL Dynasty
11,11,132.48,120.42,Tomcoulton10,1,6,147.62,108.32,0.0,1.0,9.0,NFL Dynasty
11,12,128.23999999999998,94.04,hyperpringle,2,8,74.8,64.9,1.0,1.0,2.0,NFL Dynasty
12,1,119.76,116.36,DanCoulton,5,5,103.84,61.519999999999996,1.0,1.0,9.0,NFL Dynasty
12,2,148.23999999999998,107.53999999999999,TenAndJerry,4,3,114.66,110.62,1.0,0.0,5.0,NFL Dynasty
12,3,114.66,110.62,benturvill61,4,2,148.23999999999998,107.53999999999999,0.0,1.0,6.0,NFL Dynasty
12,4,116.15999999999998,112.75999999999999,calumedwards,3,7,154.26,103.06,0.0,1.0,7.0,NFL Dynasty
12,5,103.84,61.519999999999996,0llie,5,1,119.76,116.36,0.0,0.0,0.0,NFL Dynasty
12,6,109.05999999999999,99.86,jhh82,1,8,96.06,84.66,1.0,1.0,3.0,NFL Dynasty
12,7,154.26,103.06,JoeWright,3,4,116.15999999999998,112.75999999999999,1.0,0.0,4.0,NFL Dynasty
12,8,96.06,84.66,Pindeco,1,6,109.05999999999999,99.86,0.0,0.0,2.0,NFL Dynasty
12,9,147.48000000000002,131.57999999999998,mikepearson,2,10,130.04000000000002,115.74,1.0,1.0,10.0,NFL Dynasty
12,10,130.04000000000002,115.74,msouthwell,2,9,147.48000000000002,131.57999999999998,0.0,0.0,8.0,NFL Dynasty
12,11,197.18000000000004,179.72,Tomcoulton10,6,12,128.06,82.12,1.0,1.0,11.0,NFL Dynasty
12,12,128.06,82.12,hyperpringle,6,11,197.18000000000004,179.72,0.0,0.0,1.0,NFL Dynasty
13,1,178.7,121.7,DanCoulton,6,11,112.83999999999999,88.84,1.0,1.0,11.0,NFL Dynasty
13,2,145.65999999999997,113.58,TenAndJerry,4,4,113.03999999999999,70.2,1.0,1.0,9.0,NFL Dynasty
13,3,124.66000000000001,77.53999999999999,benturvill61,3,7,151.2,121.0,0.0,0.0,4.0,NFL Dynasty
13,4,113.03999999999999,70.2,calumedwards,4,2,145.65999999999997,113.58,0.0,0.0,2.0,NFL Dynasty
13,5,138.45999999999998,112.14,0llie,5,12,158.96,109.46000000000001,0.0,1.0,8.0,NFL Dynasty
13,6,77.96000000000001,54.76,jhh82,1,9,98.34,83.84,0.0,0.0,1.0,NFL Dynasty
13,7,151.2,121.0,JoeWright,3,3,124.66000000000001,77.53999999999999,1.0,1.0,10.0,NFL Dynasty
13,8,70.03999999999999,52.94,Pindeco,2,10,94.14000000000001,70.74,0.0,0.0,0.0,NFL Dynasty
13,9,98.34,83.84,mikepearson,1,6,77.96000000000001,54.76,1.0,1.0,5.0,NFL Dynasty
13,10,94.14000000000001,70.74,msouthwell,2,8,70.03999999999999,52.94,1.0,1.0,3.0,NFL Dynasty
13,11,112.83999999999999,88.84,Tomcoulton10,6,1,178.7,121.7,0.0,0.0,6.0,NFL Dynasty
13,12,158.96,109.46000000000001,hyperpringle,5,5,138.45999999999998,112.14,1.0,0.0,7.0,NFL Dynasty
14,1,0.0,0.0,DanCoulton,6,12,0.0,0.0,0.5,0.5,5.5,NFL Dynasty
14,2,0.0,0.0,TenAndJerry,3,7,0.0,0.0,0.5,0.5,5.5,NFL Dynasty
14,3,0.0,0.0,benturvill61,4,4,0.0,0.0,0.5,0.5,5.5,NFL Dynasty
14,4,0.0,0.0,calumedwards,4,3,0.0,0.0,0.5,0.5,5.5,NFL Dynasty
14,5,0.0,0.0,0llie,5,11,0.0,0.0,0.5,0.5,5.5,NFL Dynasty
14,6,0.0,0.0,jhh82,1,10,0.0,0.0,0.5,0.5,5.5,NFL Dynasty
14,7,0.0,0.0,JoeWright,3,2,0.0,0.0,0.5,0.5,5.5,NFL Dynasty
14,8,0.0,0.0,Pindeco,2,9,0.0,0.0,0.5,0.5,5.5,NFL Dynasty
14,9,0.0,0.0,mikepearson,2,8,0.0,0.0,0.5,0.5,5.5,NFL Dynasty
14,10,0.0,0.0,msouthwell,1,6,0.0,0.0,0.5,0.5,5.5,NFL Dynasty
14,11,0.0,0.0,Tomcoulton10,5,5,0.0,0.0,0.5,0.5,5.5,NFL Dynasty
14,12,0.0,0.0,hyperpringle,6,1,0.0,0.0,0.5,0.5,5.5,NFL Dynasty
1,1,161.60000000000002,145.3,MajorNC,6,10,134.5,97.97999999999999,1.0,1.0,11.0,UK Dynasty League 
1,2,143.62,123.52,Tomcoulton10,2,11,101.18,82.76,1.0,1.0,9.0,UK Dynasty League 
1,3,174.78000000000003,142.48,splangtree,4,6,112.19999999999999,92.3,1.0,1.0,10.0,UK Dynasty League 
1,4,128.8,112.2,benturvill61,1,7,109.46000000000001,95.96,1.0,1.0,5.0,UK Dynasty League 
1,5,130.71999999999997,115.98,mikepearson,3,9,147.74,104.08,0.0,1.0,7.0,UK Dynasty League 
1,6,112.19999999999999,92.3,wuds100,4,3,174.78000000000003,142.48,0.0,0.0,1.0,UK Dynasty League 
1,7,109.46000000000001,95.96,Pindeco,1,4,128.8,112.2,0.0,0.0,2.0,UK Dynasty League 
1,8,132.29999999999998,115.3,0llie,5,12,156.68,119.47999999999999,0.0,0.0,6.0,UK Dynasty League 
1,9,147.74,104.08,DanCoulton,3,5,130.71999999999997,115.98,1.0,0.0,4.0,UK Dynasty League 
1,10,134.5,97.97999999999999,boyd100,6,1,161.60000000000002,145.3,0.0,0.0,3.0,UK Dynasty League 
1,11,101.18,82.76,Falcano83,2,2,143.62,123.52,0.0,0.0,0.0,UK Dynasty League 
1,12,156.68,119.47999999999999,CantBuyABucket,5,8,132.29999999999998,115.3,1.0,1.0,8.0,UK Dynasty League 
2,1,197.10000000000002,174.4,MajorNC,5,8,103.84,83.94,1.0,1.0,11.0,UK Dynasty League 
2,2,199.44000000000003,152.58,Tomcoulton10,1,7,159.83999999999997,147.94,1.0,1.0,10.0,UK Dynasty League 
2,3,168.16,122.8,splangtree,3,5,122.16000000000001,81.12,1.0,1.0,6.0,UK Dynasty League 
2,4,140.34,94.44,benturvill61,2,11,127.33999999999999,93.14,1.0,1.0,4.0,UK Dynasty League 
2,5,122.16000000000001,81.12,mikepearson,3,3,168.16,122.8,0.0,0.0,0.0,UK Dynasty League 
2,6,95.17999999999999,83.88,wuds100,4,9,165.8,139.12,0.0,0.0,1.0,UK Dynasty League 
2,7,159.83999999999997,147.94,Pindeco,1,2,199.44000000000003,152.58,0.0,0.0,9.0,UK Dynasty League 
2,8,103.84,83.94,0llie,5,1,197.10000000000002,174.4,0.0,0.0,2.0,UK Dynasty League 
2,9,165.8,139.12,DanCoulton,4,6,95.17999999999999,83.88,1.0,1.0,8.0,UK Dynasty League 
2,10,137.26,133.44,boyd100,6,12,123.84000000000002,97.64,1.0,1.0,7.0,UK Dynasty League 
2,11,127.33999999999999,93.14,Falcano83,2,4,140.34,94.44,0.0,0.0,3.0,UK Dynasty League 
2,12,123.84000000000002,97.64,CantBuyABucket,6,10,137.26,133.44,0.0,0.0,5.0,UK Dynasty League 
3,1,153.82,131.2,MajorNC,6,12,182.11999999999998,122.1,0.0,1.0,9.0,UK Dynasty League 
3,2,178.74,136.56,Tomcoulton10,2,4,154.24,112.64,1.0,1.0,10.0,UK Dynasty League 
3,3,136.34,120.94,splangtree,4,9,131.17999999999998,118.18,1.0,1.0,7.0,UK Dynasty League 
3,4,154.24,112.64,benturvill61,2,2,178.74,136.56,0.0,0.0,4.0,UK Dynasty League 
3,5,120.3,91.78,mikepearson,3,6,155.44,138.84,0.0,0.0,2.0,UK Dynasty League 
3,6,155.44,138.84,wuds100,3,5,120.3,91.78,1.0,1.0,11.0,UK Dynasty League 
3,7,97.80000000000001,88.4,Pindeco,1,11,120.18,96.48,0.0,0.0,1.0,UK Dynasty League 
3,8,121.10000000000001,116.1,0llie,5,10,77.58000000000001,60.78,1.0,1.0,5.0,UK Dynasty League 
3,9,131.17999999999998,118.18,DanCoulton,4,3,136.34,120.94,0.0,0.0,6.0,UK Dynasty League 
3,10,77.58000000000001,60.78,boyd100,5,8,121.10000000000001,116.1,0.0,0.0,0.0,UK Dynasty League 
3,11,120.18,96.48,Falcano83,1,7,97.80000000000001,88.4,1.0,1.0,3.0,UK Dynasty League 
3,12,182.11999999999998,122.1,CantBuyABucket,6,1,153.82,131.2,1.0,0.0,8.0,UK Dynasty League 
4,1,163.85999999999999,140.0,MajorNC,5,3,160.89999999999998,123.24000000000001,1.0,1.0,8.0,UK Dynasty League 
4,2,167.92000000000002,150.82,Tomcoulton10,3,8,131.6,107.1,1.0,1.0,9.0,UK Dynasty League 
4,3,160.89999999999998,123.24000000000001,splangtree,5,1,163.85999999999999,140.0,0.0,0.0,5.0,UK Dynasty League 
4,4,158.94000000000003,137.84,benturvill61,2,9,174.46,163.46,0.0,0.0,7.0,UK Dynasty League 
4,5,171.88,161.78,mikepearson,1,7,93.64,80.04,1.0,1.0,10.0,UK Dynasty League 
4,6,130.38000000000002,128.48,wuds100,6,10,101.14000000000001,92.64,1.0,1.0,6.0,UK Dynasty League 
4,7,93.64,80.04,Pindeco,1,5,171.88,161.78,0.0,0.0,0.0,UK Dynasty League 
4,8,131.6,107.1,0llie,3,2,167.92000000000002,150.82,0.0,0.0,2.0,UK Dynasty League 
4,9,174.46,163.46,DanCoulton,2,4,158.94000000000003,137.84,1.0,1.0,11.0,UK Dynasty League 
4,10,101.14000000000001,92.64,boyd100,6,6,130.38000000000002,128.48,0.0,0.0,1.0,UK Dynasty League 
4,11,147.48,113.5,Falcano83,4,12,156.51999999999998,111.7,0.0,1.0,4.0,UK Dynasty League 
4,12,156.51999999999998,111.7,CantBuyABucket,4,11,147.48,113.5,1.0,0.0,3.0,UK Dynasty League 
5,1,119.66,119.66,MajorNC,6,6,92.34,88.94,1.0,1.0,4.0,UK Dynasty League 
5,2,187.70000000000002,171.64,Tomcoulton10,3,12,164.74,143.84,1.0,1.0,11.0,UK Dynasty League 
5,3,187.44000000000003,164.44,splangtree,5,10,143.76,121.66,1.0,1.0,10.0,UK Dynasty League 
5,4,114.56,107.36,benturvill61,2,5,133.46,130.06,0.0,0.0,2.0,UK Dynasty League 
5,5,133.46,130.06,mikepearson,2,4,114.56,107.36,1.0,1.0,6.0,UK Dynasty League 
5,6,92.34,88.94,wuds100,6,1,119.66,119.66,0.0,0.0,1.0,UK Dynasty League 
5,7,131.51999999999998,114.22,Pindeco,1,9,162.3,148.7,0.0,0.0,3.0,UK Dynasty League 
5,8,173.0,132.9,0llie,4,11,87.17999999999999,70.18,1.0,1.0,7.0,UK Dynasty League 
5,9,162.3,148.7,DanCoulton,1,7,131.51999999999998,114.22,1.0,1.0,9.0,UK Dynasty League 
5,10,143.76,121.66,boyd100,5,3,187.44000000000003,164.44,0.0,0.0,5.0,UK Dynasty League 
5,11,87.17999999999999,70.18,Falcano83,4,8,173.0,132.9,0.0,0.0,0.0,UK Dynasty League 
5,12,164.74,143.84,CantBuyABucket,3,2,187.70000000000002,171.64,0.0,0.0,8.0,UK Dynasty League 
6,1,147.66000000000003,131.26,MajorNC,3,2,167.44,139.58,0.0,0.0,8.0,UK Dynasty League 
6,2,167.44,139.58,Tomcoulton10,3,1,147.66000000000003,131.26,1.0,1.0,10.0,UK Dynasty League 
6,3,162.46,107.5,splangtree,1,7,120.60000000000001,106.2,1.0,1.0,5.0,UK Dynasty League 
6,4,143.07999999999998,130.28,benturvill61,2,6,85.88,76.38,1.0,1.0,7.0,UK Dynasty League 
6,5,95.18,64.44,mikepearson,5,8,141.62000000000003,133.32,0.0,0.0,0.0,UK Dynasty League 
6,6,85.88,76.38,wuds100,2,4,143.07999999999998,130.28,0.0,0.0,2.0,UK Dynasty League 
6,7,120.60000000000001,106.2,Pindeco,1,3,162.46,107.5,0.0,0.0,4.0,UK Dynasty League 
6,8,141.62000000000003,133.32,0llie,5,5,95.18,64.44,1.0,1.0,9.0,UK Dynasty League 
6,9,176.34,170.24,DanCoulton,6,12,110.8,86.08,1.0,1.0,11.0,UK Dynasty League 
6,10,132.38,128.38,boyd100,4,11,111.96000000000001,73.88,1.0,1.0,6.0,UK Dynasty League 
6,11,111.96000000000001,73.88,Falcano83,4,10,132.38,128.38,0.0,0.0,1.0,UK Dynasty League 
6,12,110.8,86.08,CantBuyABucket,6,9,176.34,170.24,0.0,0.0,3.0,UK Dynasty League 
7,1,147.26,117.66,MajorNC,4,11,130.12,81.52,1.0,1.0,6.0,UK Dynasty League 
7,2,204.22,159.98,Tomcoulton10,3,10,120.73999999999998,102.64,1.0,1.0,10.0,UK Dynasty League 
7,3,149.18,131.60000000000002,splangtree,2,4,180.54000000000002,150.32,0.0,0.0,7.0,UK Dynasty League 
7,4,180.54000000000002,150.32,benturvill61,2,3,149.18,131.60000000000002,1.0,1.0,9.0,UK Dynasty League 
7,5,94.65999999999998,81.58,mikepearson,5,12,131.24,95.64,0.0,0.0,2.0,UK Dynasty League 
7,6,83.02,64.0,wuds100,1,7,179.00000000000003,149.1,0.0,0.0,0.0,UK Dynasty League 
7,7,179.00000000000003,149.1,Pindeco,1,6,83.02,64.0,1.0,1.0,8.0,UK Dynasty League 
7,8,184.10000000000002,164.7,0llie,6,9,127.7,114.4,1.0,1.0,11.0,UK Dynasty League 
7,9,127.7,114.4,DanCoulton,6,8,184.10000000000002,164.7,0.0,0.0,5.0,UK Dynasty League 
7,10,120.73999999999998,102.64,boyd100,3,2,204.22,159.98,0.0,0.0,4.0,UK Dynasty League 
7,11,130.12,81.52,Falcano83,4,1,147.26,117.66,0.0,0.0,1.0,UK Dynasty League 
7,12,131.24,95.64,CantBuyABucket,5,5,94.65999999999998,81.58,1.0,1.0,3.0,UK Dynasty League 
8,1,167.48,162.38,MajorNC,5,5,110.62,76.1,1.0,1.0,10.0,UK Dynasty League 
8,2,106.23999999999998,86.60000000000001,Tomcoulton10,3,3,191.62,178.42,0.0,0.0,4.0,UK Dynasty League 
8,3,191.62,178.42,splangtree,3,2,106.23999999999998,86.60000000000001,1.0,1.0,11.0,UK Dynasty League 
8,4,106.89999999999999,91.3,benturvill61,2,12,100.48,80.06,1.0,1.0,5.0,UK Dynasty League 
8,5,110.62,76.1,mikepearson,5,1,167.48,162.38,0.0,0.0,1.0,UK Dynasty League 
8,6,99.36000000000001,66.7,wuds100,4,11,124.03999999999999,76.17999999999999,0.0,0.0,0.0,UK Dynasty League 
8,7,144.88,138.28,Pindeco,1,8,155.95999999999998,136.96,0.0,1.0,9.0,UK Dynasty League 
8,8,155.95999999999998,136.96,0llie,1,7,144.88,138.28,1.0,0.0,8.0,UK Dynasty League 
8,9,143.9,128.0,DanCoulton,6,10,132.68,120.58,1.0,1.0,7.0,UK Dynasty League 
8,10,132.68,120.58,boyd100,6,9,143.9,128.0,0.0,0.0,6.0,UK Dynasty League 
8,11,124.03999999999999,76.17999999999999,Falcano83,4,6,99.36000000000001,66.7,1.0,1.0,2.0,UK Dynasty League 
8,12,100.48,80.06,CantBuyABucket,2,4,106.89999999999999,91.3,0.0,0.0,3.0,UK Dynasty League 
9,1,127.5,116.28,MajorNC,6,9,147.24,124.0,0.0,0.0,5.0,UK Dynasty League 
9,2,174.50000000000003,158.4,Tomcoulton10,3,6,91.49999999999999,87.9,1.0,1.0,9.0,UK Dynasty League 
9,3,136.33999999999997,115.44,splangtree,4,11,111.17999999999999,50.879999999999995,1.0,1.0,4.0,UK Dynasty League 
9,4,135.56,123.25999999999999,benturvill61,2,8,171.61999999999998,159.72,0.0,0.0,6.0,UK Dynasty League 
9,5,185.95999999999998,148.68,mikepearson,5,10,171.06,167.16,1.0,0.0,8.0,UK Dynasty League 
9,6,91.49999999999999,87.9,wuds100,3,2,174.50000000000003,158.4,0.0,0.0,1.0,UK Dynasty League 
9,7,109.23999999999998,89.84,Pindeco,1,12,116.5,108.5,0.0,0.0,2.0,UK Dynasty League 
9,8,171.61999999999998,159.72,0llie,2,4,135.56,123.25999999999999,1.0,1.0,10.0,UK Dynasty League 
9,9,147.24,124.0,DanCoulton,6,1,127.5,116.28,1.0,1.0,7.0,UK Dynasty League 
9,10,171.06,167.16,boyd100,5,5,185.95999999999998,148.68,0.0,1.0,11.0,UK Dynasty League 
9,11,111.17999999999999,50.879999999999995,Falcano83,4,3,136.33999999999997,115.44,0.0,0.0,0.0,UK Dynasty League 
9,12,116.5,108.5,CantBuyABucket,1,7,109.23999999999998,89.84,1.0,1.0,3.0,UK Dynasty League 
10,1,149.62,110.98,MajorNC,1,7,86.79999999999998,55.5,1.0,1.0,5.0,UK Dynasty League 
10,2,190.92000000000004,161.34,Tomcoulton10,3,5,166.85999999999999,143.72,1.0,1.0,11.0,UK Dynasty League 
10,3,150.51999999999998,128.28,splangtree,5,8,146.94000000000003,129.74,1.0,0.0,7.0,UK Dynasty League 
10,4,94.74000000000001,87.84,benturvill61,2,10,128.0,124.0,0.0,0.0,3.0,UK Dynasty League 
10,5,166.85999999999999,143.72,mikepearson,3,2,190.92000000000004,161.34,0.0,0.0,9.0,UK Dynasty League 
10,6,98.2,63.5,wuds100,6,12,134.72000000000003,101.92,0.0,0.0,1.0,UK Dynasty League 
